,CHROM,BIN_START,BIN_END,N_VARIANTS,PI,Name
269,NC_044371.1,80850001,80860000,2,1.45E-06,Medicinal Genomics StrainSEEK V1 (n=289)
270,NC_044371.1,80930001,80940000,2,8.70E-07,Medicinal Genomics StrainSEEK V1 (n=289)
271,NC_044371.1,80970001,80980000,2,2.19E-05,Medicinal Genomics StrainSEEK V1 (n=289)
272,NC_044371.1,81110001,81120000,3,2.57E-05,Medicinal Genomics StrainSEEK V1 (n=289)
273,NC_044371.1,81150001,81160000,1,8.61E-07,Medicinal Genomics StrainSEEK V1 (n=289)
274,NC_044371.1,81260001,81270000,3,2.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
275,NC_044371.1,81480001,81490000,4,1.95E-05,Medicinal Genomics StrainSEEK V1 (n=289)
276,NC_044371.1,81510001,81520000,1,3.69E-06,Medicinal Genomics StrainSEEK V1 (n=289)
277,NC_044371.1,81540001,81550000,3,5.08E-05,Medicinal Genomics StrainSEEK V1 (n=289)
278,NC_044371.1,81560001,81570000,2,1.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
279,NC_044371.1,81670001,81680000,1,6.48E-07,Medicinal Genomics StrainSEEK V1 (n=289)
280,NC_044371.1,81730001,81740000,9,9.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
281,NC_044371.1,81820001,81830000,2,2.41E-05,Medicinal Genomics StrainSEEK V1 (n=289)
282,NC_044371.1,82440001,82450000,11,8.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
283,NC_044371.1,82550001,82560000,1,5.02E-07,Medicinal Genomics StrainSEEK V1 (n=289)
284,NC_044371.1,82730001,82740000,3,1.51E-06,Medicinal Genomics StrainSEEK V1 (n=289)
285,NC_044371.1,82770001,82780000,1,4.35E-07,Medicinal Genomics StrainSEEK V1 (n=289)
286,NC_044371.1,82810001,82820000,5,1.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
287,NC_044371.1,83660001,83670000,7,7.25E-06,Medicinal Genomics StrainSEEK V1 (n=289)
288,NC_044371.1,83690001,83700000,4,8.06E-05,Medicinal Genomics StrainSEEK V1 (n=289)
289,NC_044371.1,83850001,83860000,1,1.67E-06,Medicinal Genomics StrainSEEK V1 (n=289)
290,NC_044371.1,83860001,83870000,2,3.04E-05,Medicinal Genomics StrainSEEK V1 (n=289)
291,NC_044371.1,83900001,83910000,7,0.000139738,Medicinal Genomics StrainSEEK V1 (n=289)
292,NC_044371.1,83980001,83990000,4,8.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
293,NC_044371.1,84040001,84050000,6,6.57E-05,Medicinal Genomics StrainSEEK V1 (n=289)
294,NC_044371.1,84080001,84090000,11,7.47E-05,Medicinal Genomics StrainSEEK V1 (n=289)
295,NC_044371.1,84210001,84220000,5,1.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
296,NC_044371.1,84340001,84350000,5,4.35E-05,Medicinal Genomics StrainSEEK V1 (n=289)
297,NC_044371.1,84370001,84380000,1,1.54E-06,Medicinal Genomics StrainSEEK V1 (n=289)
298,NC_044371.1,84380001,84390000,11,5.16E-05,Medicinal Genomics StrainSEEK V1 (n=289)
299,NC_044371.1,84440001,84450000,4,5.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
300,NC_044371.1,84720001,84730000,1,4.68E-07,Medicinal Genomics StrainSEEK V1 (n=289)
301,NC_044371.1,84750001,84760000,1,3.72E-07,Medicinal Genomics StrainSEEK V1 (n=289)
302,NC_044371.1,85030001,85040000,5,2.24E-05,Medicinal Genomics StrainSEEK V1 (n=289)
303,NC_044371.1,85080001,85090000,2,3.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
304,NC_044371.1,85170001,85180000,1,1.10E-06,Medicinal Genomics StrainSEEK V1 (n=289)
305,NC_044371.1,85180001,85190000,1,1.37E-06,Medicinal Genomics StrainSEEK V1 (n=289)
306,NC_044371.1,85210001,85220000,1,1.60E-06,Medicinal Genomics StrainSEEK V1 (n=289)
307,NC_044371.1,85350001,85360000,1,9.63E-06,Medicinal Genomics StrainSEEK V1 (n=289)
308,NC_044371.1,85390001,85400000,12,0.000104261,Medicinal Genomics StrainSEEK V1 (n=289)
309,NC_044371.1,85400001,85410000,1,9.90E-06,Medicinal Genomics StrainSEEK V1 (n=289)
310,NC_044371.1,85600001,85610000,1,9.10E-07,Medicinal Genomics StrainSEEK V1 (n=289)
311,NC_044371.1,85640001,85650000,4,3.63E-05,Medicinal Genomics StrainSEEK V1 (n=289)
312,NC_044371.1,85860001,85870000,2,4.47E-05,Medicinal Genomics StrainSEEK V1 (n=289)
313,NC_044371.1,86060001,86070000,5,1.95E-05,Medicinal Genomics StrainSEEK V1 (n=289)
314,NC_044371.1,86070001,86080000,7,6.93E-05,Medicinal Genomics StrainSEEK V1 (n=289)
315,NC_044371.1,86110001,86120000,2,4.70E-05,Medicinal Genomics StrainSEEK V1 (n=289)
316,NC_044371.1,86230001,86240000,1,2.39E-05,Medicinal Genomics StrainSEEK V1 (n=289)
317,NC_044371.1,86600001,86610000,2,3.89E-06,Medicinal Genomics StrainSEEK V1 (n=289)
318,NC_044371.1,86700001,86710000,1,8.64E-07,Medicinal Genomics StrainSEEK V1 (n=289)
319,NC_044371.1,86730001,86740000,1,4.68E-07,Medicinal Genomics StrainSEEK V1 (n=289)
320,NC_044371.1,86770001,86780000,1,2.42E-06,Medicinal Genomics StrainSEEK V1 (n=289)
321,NC_044371.1,86790001,86800000,1,4.35E-07,Medicinal Genomics StrainSEEK V1 (n=289)
322,NC_044371.1,86840001,86850000,1,1.16E-05,Medicinal Genomics StrainSEEK V1 (n=289)
323,NC_044371.1,86870001,86880000,4,5.49E-05,Medicinal Genomics StrainSEEK V1 (n=289)
324,NC_044371.1,86890001,86900000,3,6.17E-06,Medicinal Genomics StrainSEEK V1 (n=289)
325,NC_044371.1,86950001,86960000,8,0.000103102,Medicinal Genomics StrainSEEK V1 (n=289)
326,NC_044371.1,87030001,87040000,5,5.33E-05,Medicinal Genomics StrainSEEK V1 (n=289)
327,NC_044371.1,87140001,87150000,2,7.94E-06,Medicinal Genomics StrainSEEK V1 (n=289)
328,NC_044371.1,87210001,87220000,2,2.32E-05,Medicinal Genomics StrainSEEK V1 (n=289)
329,NC_044371.1,87470001,87480000,1,6.12E-07,Medicinal Genomics StrainSEEK V1 (n=289)
330,NC_044371.1,87540001,87550000,1,1.38E-06,Medicinal Genomics StrainSEEK V1 (n=289)
331,NC_044371.1,87720001,87730000,3,6.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
332,NC_044371.1,87730001,87740000,3,4.80E-05,Medicinal Genomics StrainSEEK V1 (n=289)
333,NC_044371.1,87830001,87840000,2,5.31E-06,Medicinal Genomics StrainSEEK V1 (n=289)
334,NC_044371.1,87850001,87860000,2,1.62E-05,Medicinal Genomics StrainSEEK V1 (n=289)
335,NC_044371.1,87980001,87990000,2,1.17E-05,Medicinal Genomics StrainSEEK V1 (n=289)
336,NC_044371.1,88060001,88070000,4,1.07E-05,Medicinal Genomics StrainSEEK V1 (n=289)
337,NC_044371.1,88300001,88310000,1,1.09E-05,Medicinal Genomics StrainSEEK V1 (n=289)
338,NC_044371.1,88310001,88320000,4,1.60E-05,Medicinal Genomics StrainSEEK V1 (n=289)
339,NC_044371.1,88330001,88340000,1,2.09E-06,Medicinal Genomics StrainSEEK V1 (n=289)
340,NC_044371.1,88370001,88380000,1,1.68E-06,Medicinal Genomics StrainSEEK V1 (n=289)
341,NC_044371.1,88770001,88780000,2,9.72E-07,Medicinal Genomics StrainSEEK V1 (n=289)
342,NC_044371.1,88870001,88880000,4,5.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
343,NC_044371.1,88910001,88920000,3,1.84E-06,Medicinal Genomics StrainSEEK V1 (n=289)
344,NC_044371.1,89030001,89040000,2,2.23E-06,Medicinal Genomics StrainSEEK V1 (n=289)
345,NC_044371.1,89040001,89050000,1,7.75E-07,Medicinal Genomics StrainSEEK V1 (n=289)
346,NC_044371.1,89110001,89120000,1,2.59E-05,Medicinal Genomics StrainSEEK V1 (n=289)
347,NC_044371.1,89150001,89160000,1,5.34E-07,Medicinal Genomics StrainSEEK V1 (n=289)
348,NC_044371.1,89340001,89350000,1,2.08E-06,Medicinal Genomics StrainSEEK V1 (n=289)
349,NC_044371.1,89370001,89380000,1,8.79E-06,Medicinal Genomics StrainSEEK V1 (n=289)
350,NC_044371.1,89480001,89490000,2,1.44E-05,Medicinal Genomics StrainSEEK V1 (n=289)
351,NC_044371.1,89540001,89550000,6,9.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
352,NC_044371.1,89580001,89590000,1,1.32E-06,Medicinal Genomics StrainSEEK V1 (n=289)
353,NC_044371.1,89700001,89710000,10,2.66E-05,Medicinal Genomics StrainSEEK V1 (n=289)
354,NC_044371.1,89880001,89890000,3,7.58E-06,Medicinal Genomics StrainSEEK V1 (n=289)
355,NC_044371.1,90020001,90030000,1,6.88E-07,Medicinal Genomics StrainSEEK V1 (n=289)
356,NC_044371.1,90140001,90150000,1,5.71E-07,Medicinal Genomics StrainSEEK V1 (n=289)
357,NC_044371.1,90160001,90170000,4,3.83E-05,Medicinal Genomics StrainSEEK V1 (n=289)
358,NC_044371.1,90240001,90250000,2,2.17E-05,Medicinal Genomics StrainSEEK V1 (n=289)
359,NC_044371.1,90540001,90550000,8,5.14E-05,Medicinal Genomics StrainSEEK V1 (n=289)
360,NC_044371.1,90580001,90590000,2,4.13E-05,Medicinal Genomics StrainSEEK V1 (n=289)
361,NC_044371.1,90690001,90700000,1,1.80E-06,Medicinal Genomics StrainSEEK V1 (n=289)
362,NC_044371.1,90740001,90750000,2,2.77E-05,Medicinal Genomics StrainSEEK V1 (n=289)
363,NC_044371.1,90780001,90790000,2,1.17E-05,Medicinal Genomics StrainSEEK V1 (n=289)
364,NC_044371.1,90800001,90810000,2,3.19E-05,Medicinal Genomics StrainSEEK V1 (n=289)
365,NC_044371.1,90890001,90900000,1,1.32E-05,Medicinal Genomics StrainSEEK V1 (n=289)
366,NC_044371.1,90950001,90960000,5,3.70E-05,Medicinal Genomics StrainSEEK V1 (n=289)
367,NC_044371.1,91000001,91010000,6,8.58E-05,Medicinal Genomics StrainSEEK V1 (n=289)
368,NC_044371.1,91040001,91050000,2,5.58E-05,Medicinal Genomics StrainSEEK V1 (n=289)
369,NC_044371.1,91410001,91420000,2,4.44E-06,Medicinal Genomics StrainSEEK V1 (n=289)
370,NC_044371.1,91480001,91490000,7,4.39E-05,Medicinal Genomics StrainSEEK V1 (n=289)
371,NC_044371.1,91490001,91500000,1,2.36E-05,Medicinal Genomics StrainSEEK V1 (n=289)
372,NC_044371.1,91700001,91710000,1,7.02E-06,Medicinal Genomics StrainSEEK V1 (n=289)
373,NC_044371.1,91840001,91850000,1,1.25E-05,Medicinal Genomics StrainSEEK V1 (n=289)
374,NC_044371.1,91920001,91930000,1,2.90E-05,Medicinal Genomics StrainSEEK V1 (n=289)
375,NC_044371.1,93200001,93210000,1,5.40E-07,Medicinal Genomics StrainSEEK V1 (n=289)
376,NC_044371.1,93280001,93290000,1,1.76E-05,Medicinal Genomics StrainSEEK V1 (n=289)
377,NC_044371.1,93360001,93370000,3,2.21E-06,Medicinal Genomics StrainSEEK V1 (n=289)
378,NC_044371.1,93560001,93570000,7,9.74E-06,Medicinal Genomics StrainSEEK V1 (n=289)
379,NC_044371.1,93590001,93600000,6,8.45E-06,Medicinal Genomics StrainSEEK V1 (n=289)
380,NC_044371.1,93620001,93630000,3,1.98E-05,Medicinal Genomics StrainSEEK V1 (n=289)
381,NC_044371.1,93690001,93700000,1,9.07E-07,Medicinal Genomics StrainSEEK V1 (n=289)
382,NC_044371.1,93940001,93950000,1,2.55E-05,Medicinal Genomics StrainSEEK V1 (n=289)
383,NC_044371.1,94020001,94030000,14,0.000112592,Medicinal Genomics StrainSEEK V1 (n=289)
384,NC_044371.1,94140001,94150000,4,4.06E-05,Medicinal Genomics StrainSEEK V1 (n=289)
385,NC_044371.1,94200001,94210000,1,3.22E-06,Medicinal Genomics StrainSEEK V1 (n=289)
386,NC_044371.1,94240001,94250000,1,2.56E-05,Medicinal Genomics StrainSEEK V1 (n=289)
387,NC_044371.1,94490001,94500000,2,5.97E-06,Medicinal Genomics StrainSEEK V1 (n=289)
388,NC_044371.1,94550001,94560000,1,2.09E-05,Medicinal Genomics StrainSEEK V1 (n=289)
389,NC_044371.1,94560001,94570000,1,5.54E-06,Medicinal Genomics StrainSEEK V1 (n=289)
390,NC_044371.1,94800001,94810000,2,1.25E-05,Medicinal Genomics StrainSEEK V1 (n=289)
391,NC_044371.1,95380001,95390000,6,6.69E-06,Medicinal Genomics StrainSEEK V1 (n=289)
392,NC_044371.1,95450001,95460000,1,1.32E-05,Medicinal Genomics StrainSEEK V1 (n=289)
393,NC_044371.1,95630001,95640000,8,5.04E-05,Medicinal Genomics StrainSEEK V1 (n=289)
394,NC_044371.1,95670001,95680000,6,2.58E-05,Medicinal Genomics StrainSEEK V1 (n=289)
395,NC_044371.1,95700001,95710000,2,1.01E-06,Medicinal Genomics StrainSEEK V1 (n=289)
396,NC_044371.1,96840001,96850000,2,1.42E-06,Medicinal Genomics StrainSEEK V1 (n=289)
397,NC_044371.1,96920001,96930000,8,1.80E-05,Medicinal Genomics StrainSEEK V1 (n=289)
398,NC_044371.1,97090001,97100000,2,2.69E-05,Medicinal Genomics StrainSEEK V1 (n=289)
399,NC_044371.1,97180001,97190000,2,2.38E-05,Medicinal Genomics StrainSEEK V1 (n=289)
400,NC_044371.1,97330001,97340000,2,7.00E-06,Medicinal Genomics StrainSEEK V1 (n=289)
401,NC_044371.1,98060001,98070000,1,6.84E-06,Medicinal Genomics StrainSEEK V1 (n=289)
402,NC_044371.1,98460001,98470000,4,6.40E-05,Medicinal Genomics StrainSEEK V1 (n=289)
403,NC_044371.1,98610001,98620000,1,1.10E-05,Medicinal Genomics StrainSEEK V1 (n=289)
404,NC_044371.1,99040001,99050000,1,2.92E-06,Medicinal Genomics StrainSEEK V1 (n=289)
405,NC_044371.1,99100001,99110000,1,8.20E-07,Medicinal Genomics StrainSEEK V1 (n=289)
406,NC_044371.1,99220001,99230000,1,1.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
407,NC_044371.1,99240001,99250000,3,2.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
408,NC_044371.1,99390001,99400000,1,5.15E-06,Medicinal Genomics StrainSEEK V1 (n=289)
409,NC_044371.1,99440001,99450000,2,3.92E-05,Medicinal Genomics StrainSEEK V1 (n=289)
410,NC_044371.1,99450001,99460000,4,5.20E-05,Medicinal Genomics StrainSEEK V1 (n=289)
411,NC_044371.1,99760001,99770000,5,8.17E-05,Medicinal Genomics StrainSEEK V1 (n=289)
412,NC_044371.1,100070001,100080000,1,4.35E-07,Medicinal Genomics StrainSEEK V1 (n=289)
413,NC_044371.1,100130001,100140000,1,5.74E-07,Medicinal Genomics StrainSEEK V1 (n=289)
414,NC_044371.1,100160001,100170000,3,3.52E-05,Medicinal Genomics StrainSEEK V1 (n=289)
415,NC_044371.1,100650001,100660000,3,2.26E-06,Medicinal Genomics StrainSEEK V1 (n=289)
416,NC_044371.1,100670001,100680000,2,1.08E-06,Medicinal Genomics StrainSEEK V1 (n=289)
417,NC_044371.1,100700001,100710000,1,1.10E-05,Medicinal Genomics StrainSEEK V1 (n=289)
418,NC_044371.1,100740001,100750000,2,9.06E-06,Medicinal Genomics StrainSEEK V1 (n=289)
419,NC_044371.1,100840001,100850000,3,4.63E-06,Medicinal Genomics StrainSEEK V1 (n=289)
420,NC_044371.1,100850001,100860000,1,2.47E-05,Medicinal Genomics StrainSEEK V1 (n=289)
421,NC_044371.1,100950001,100960000,1,9.57E-07,Medicinal Genomics StrainSEEK V1 (n=289)
422,NC_044375.1,1,10000,1,9.07E-07,Medicinal Genomics StrainSEEK V1 (n=289)
423,NC_044375.1,1210001,1220000,5,6.48E-06,Medicinal Genomics StrainSEEK V1 (n=289)
424,NC_044375.1,1530001,1540000,5,9.75E-06,Medicinal Genomics StrainSEEK V1 (n=289)
425,NC_044375.1,2040001,2050000,2,6.27E-06,Medicinal Genomics StrainSEEK V1 (n=289)
426,NC_044375.1,2760001,2770000,7,5.95E-06,Medicinal Genomics StrainSEEK V1 (n=289)
427,NC_044375.1,3280001,3290000,3,1.58E-06,Medicinal Genomics StrainSEEK V1 (n=289)
428,NC_044375.1,3310001,3320000,4,3.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
429,NC_044375.1,3940001,3950000,2,4.36E-05,Medicinal Genomics StrainSEEK V1 (n=289)
430,NC_044375.1,4060001,4070000,6,6.82E-05,Medicinal Genomics StrainSEEK V1 (n=289)
431,NC_044375.1,4680001,4690000,6,0.000148774,Medicinal Genomics StrainSEEK V1 (n=289)
432,NC_044375.1,4740001,4750000,2,1.71E-06,Medicinal Genomics StrainSEEK V1 (n=289)
433,NC_044375.1,5070001,5080000,9,7.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
434,NC_044375.1,5170001,5180000,15,8.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
435,NC_044375.1,5860001,5870000,1,1.94E-05,Medicinal Genomics StrainSEEK V1 (n=289)
436,NC_044375.1,6890001,6900000,4,6.90E-06,Medicinal Genomics StrainSEEK V1 (n=289)
437,NC_044375.1,6940001,6950000,1,1.21E-06,Medicinal Genomics StrainSEEK V1 (n=289)
438,NC_044375.1,6960001,6970000,2,5.37E-06,Medicinal Genomics StrainSEEK V1 (n=289)
439,NC_044375.1,7020001,7030000,1,3.22E-06,Medicinal Genomics StrainSEEK V1 (n=289)
440,NC_044375.1,7110001,7120000,1,1.05E-06,Medicinal Genomics StrainSEEK V1 (n=289)
441,NC_044375.1,7130001,7140000,1,1.32E-06,Medicinal Genomics StrainSEEK V1 (n=289)
442,NC_044375.1,7280001,7290000,1,5.71E-07,Medicinal Genomics StrainSEEK V1 (n=289)
443,NC_044375.1,7450001,7460000,2,1.80E-05,Medicinal Genomics StrainSEEK V1 (n=289)
444,NC_044375.1,7460001,7470000,15,6.29E-05,Medicinal Genomics StrainSEEK V1 (n=289)
445,NC_044375.1,7500001,7510000,1,2.55E-05,Medicinal Genomics StrainSEEK V1 (n=289)
446,NC_044375.1,8000001,8010000,4,2.42E-05,Medicinal Genomics StrainSEEK V1 (n=289)
447,NC_044375.1,8100001,8110000,5,3.88E-06,Medicinal Genomics StrainSEEK V1 (n=289)
448,NC_044375.1,8110001,8120000,3,9.90E-06,Medicinal Genomics StrainSEEK V1 (n=289)
449,NC_044375.1,8250001,8260000,5,8.76E-06,Medicinal Genomics StrainSEEK V1 (n=289)
450,NC_044375.1,8390001,8400000,1,3.22E-06,Medicinal Genomics StrainSEEK V1 (n=289)
451,NC_044375.1,8860001,8870000,3,3.42E-05,Medicinal Genomics StrainSEEK V1 (n=289)
452,NC_044375.1,8870001,8880000,2,3.12E-06,Medicinal Genomics StrainSEEK V1 (n=289)
453,NC_044375.1,9030001,9040000,1,2.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
454,NC_044375.1,9850001,9860000,5,5.54E-06,Medicinal Genomics StrainSEEK V1 (n=289)
455,NC_044375.1,9980001,9990000,1,4.35E-07,Medicinal Genomics StrainSEEK V1 (n=289)
456,NC_044375.1,10050001,10060000,2,2.62E-06,Medicinal Genomics StrainSEEK V1 (n=289)
457,NC_044375.1,11670001,11680000,3,2.60E-05,Medicinal Genomics StrainSEEK V1 (n=289)
458,NC_044375.1,11920001,11930000,4,5.30E-05,Medicinal Genomics StrainSEEK V1 (n=289)
459,NC_044375.1,11960001,11970000,8,4.94E-05,Medicinal Genomics StrainSEEK V1 (n=289)
460,NC_044375.1,11990001,12000000,4,7.98E-05,Medicinal Genomics StrainSEEK V1 (n=289)
461,NC_044375.1,12020001,12030000,2,1.48E-06,Medicinal Genomics StrainSEEK V1 (n=289)
462,NC_044375.1,12750001,12760000,14,3.11E-05,Medicinal Genomics StrainSEEK V1 (n=289)
463,NC_044375.1,12770001,12780000,2,2.79E-05,Medicinal Genomics StrainSEEK V1 (n=289)
464,NC_044375.1,12790001,12800000,1,6.14E-07,Medicinal Genomics StrainSEEK V1 (n=289)
465,NC_044375.1,12850001,12860000,4,3.02E-05,Medicinal Genomics StrainSEEK V1 (n=289)
466,NC_044375.1,12980001,12990000,3,4.11E-05,Medicinal Genomics StrainSEEK V1 (n=289)
467,NC_044375.1,13310001,13320000,10,0.000105069,Medicinal Genomics StrainSEEK V1 (n=289)
468,NC_044375.1,13560001,13570000,3,7.30E-05,Medicinal Genomics StrainSEEK V1 (n=289)
469,NC_044375.1,13720001,13730000,7,5.12E-05,Medicinal Genomics StrainSEEK V1 (n=289)
470,NC_044375.1,13810001,13820000,2,4.35E-06,Medicinal Genomics StrainSEEK V1 (n=289)
471,NC_044375.1,13990001,14000000,2,2.70E-05,Medicinal Genomics StrainSEEK V1 (n=289)
472,NC_044375.1,14030001,14040000,4,4.05E-06,Medicinal Genomics StrainSEEK V1 (n=289)
473,NC_044375.1,14050001,14060000,3,5.49E-05,Medicinal Genomics StrainSEEK V1 (n=289)
474,NC_044375.1,14060001,14070000,16,0.000244307,Medicinal Genomics StrainSEEK V1 (n=289)
475,NC_044375.1,14160001,14170000,10,1.49E-05,Medicinal Genomics StrainSEEK V1 (n=289)
476,NC_044375.1,14440001,14450000,4,7.74E-06,Medicinal Genomics StrainSEEK V1 (n=289)
477,NC_044375.1,14900001,14910000,13,0.000169721,Medicinal Genomics StrainSEEK V1 (n=289)
478,NC_044375.1,15000001,15010000,4,3.73E-05,Medicinal Genomics StrainSEEK V1 (n=289)
479,NC_044375.1,15170001,15180000,2,5.43E-05,Medicinal Genomics StrainSEEK V1 (n=289)
480,NC_044375.1,15220001,15230000,5,9.06E-05,Medicinal Genomics StrainSEEK V1 (n=289)
481,NC_044375.1,15280001,15290000,5,5.66E-05,Medicinal Genomics StrainSEEK V1 (n=289)
482,NC_044375.1,15500001,15510000,3,2.29E-06,Medicinal Genomics StrainSEEK V1 (n=289)
483,NC_044375.1,15590001,15600000,1,2.14E-06,Medicinal Genomics StrainSEEK V1 (n=289)
484,NC_044375.1,15690001,15700000,1,2.79E-05,Medicinal Genomics StrainSEEK V1 (n=289)
485,NC_044375.1,15700001,15710000,1,6.09E-07,Medicinal Genomics StrainSEEK V1 (n=289)
486,NC_044375.1,15740001,15750000,1,1.78E-06,Medicinal Genomics StrainSEEK V1 (n=289)
487,NC_044375.1,15870001,15880000,1,6.42E-06,Medicinal Genomics StrainSEEK V1 (n=289)
488,NC_044375.1,16010001,16020000,4,1.33E-05,Medicinal Genomics StrainSEEK V1 (n=289)
489,NC_044375.1,17010001,17020000,5,4.71E-05,Medicinal Genomics StrainSEEK V1 (n=289)
490,NC_044375.1,17030001,17040000,2,3.36E-06,Medicinal Genomics StrainSEEK V1 (n=289)
491,NC_044375.1,17100001,17110000,4,4.03E-06,Medicinal Genomics StrainSEEK V1 (n=289)
492,NC_044375.1,17140001,17150000,5,6.46E-05,Medicinal Genomics StrainSEEK V1 (n=289)
493,NC_044375.1,17320001,17330000,8,4.77E-05,Medicinal Genomics StrainSEEK V1 (n=289)
494,NC_044375.1,17690001,17700000,1,1.62E-06,Medicinal Genomics StrainSEEK V1 (n=289)
495,NC_044375.1,17720001,17730000,17,0.000260261,Medicinal Genomics StrainSEEK V1 (n=289)
496,NC_044375.1,17850001,17860000,2,4.76E-05,Medicinal Genomics StrainSEEK V1 (n=289)
497,NC_044375.1,18010001,18020000,1,1.56E-06,Medicinal Genomics StrainSEEK V1 (n=289)
498,NC_044375.1,18050001,18060000,3,7.59E-05,Medicinal Genomics StrainSEEK V1 (n=289)
499,NC_044375.1,18100001,18110000,1,2.85E-05,Medicinal Genomics StrainSEEK V1 (n=289)
500,NC_044375.1,18300001,18310000,1,5.04E-07,Medicinal Genomics StrainSEEK V1 (n=289)
501,NC_044375.1,18400001,18410000,3,1.31E-06,Medicinal Genomics StrainSEEK V1 (n=289)
502,NC_044375.1,18500001,18510000,15,0.00017439,Medicinal Genomics StrainSEEK V1 (n=289)
503,NC_044375.1,18700001,18710000,3,3.05E-05,Medicinal Genomics StrainSEEK V1 (n=289)
504,NC_044375.1,18920001,18930000,1,3.43E-07,Medicinal Genomics StrainSEEK V1 (n=289)
505,NC_044375.1,20040001,20050000,1,4.99E-07,Medicinal Genomics StrainSEEK V1 (n=289)
506,NC_044375.1,20450001,20460000,7,1.05E-05,Medicinal Genomics StrainSEEK V1 (n=289)
507,NC_044375.1,21270001,21280000,7,4.73E-05,Medicinal Genomics StrainSEEK V1 (n=289)
508,NC_044375.1,21330001,21340000,3,5.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
509,NC_044375.1,21350001,21360000,3,3.76E-06,Medicinal Genomics StrainSEEK V1 (n=289)
510,NC_044375.1,21460001,21470000,2,4.86E-05,Medicinal Genomics StrainSEEK V1 (n=289)
511,NC_044375.1,21470001,21480000,9,9.07E-06,Medicinal Genomics StrainSEEK V1 (n=289)
512,NC_044375.1,21520001,21530000,1,5.71E-07,Medicinal Genomics StrainSEEK V1 (n=289)
513,NC_044375.1,21560001,21570000,1,9.59E-07,Medicinal Genomics StrainSEEK V1 (n=289)
514,NC_044375.1,21670001,21680000,7,0.000166697,Medicinal Genomics StrainSEEK V1 (n=289)
515,NC_044375.1,22580001,22590000,2,1.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
516,NC_044375.1,22600001,22610000,6,9.42E-05,Medicinal Genomics StrainSEEK V1 (n=289)
517,NC_044375.1,22870001,22880000,2,8.86E-06,Medicinal Genomics StrainSEEK V1 (n=289)
518,NC_044375.1,22940001,22950000,1,6.91E-07,Medicinal Genomics StrainSEEK V1 (n=289)
519,NC_044375.1,23890001,23900000,5,2.15E-05,Medicinal Genomics StrainSEEK V1 (n=289)
